,Comment,Sentiment,Score
7756,sentiria emocionado feliz saludo prankedy fan,positive,0.996117115020752
7757,quiero iphone meterle chip pillofon,negative,0.9046986103057861
7761,usaria tomar buenas fotos,positive,0.9856489896774292
7766,chulo gallote sale segundo jajajajaja,positive,0.9435200095176697
7767,esperemos ganarnos iphone igual mio puedo donar comunidad,positive,0.9369637370109558
7770,primero haria seria instalar instagram ver historias mejor prankedy,positive,0.9341301918029785
7771,porfavor haria feliz hermana quiere asi confio bro,positive,0.9889757633209229
7772,si ganara primero agradeceria siguiera iphone tratara disfrutar celular maximo,positive,0.9661499857902527
7773,espero ganar iphone gaaaaaa code,positive,0.9700592756271362
7774,si llegara ganar regalaria madre cumpleanos,positive,0.9353156089782715
7775,regalo esposa,positive,0.9904560446739197
7778,podria tomarme fotos aestetics jaja,positive,0.9495285153388977
7781,hola,positive,0.9795252084732056
7782,hola,positive,0.9795252084732056
7786,podria tomar fotos donde ahora vine espana amenazas gente pais podido conseguir trabajo dano camara celular entonces seria llamarme familia tomar fotos lugar,negative,0.9927678108215332
7788,regalo mama,positive,0.9869073629379272
7789,si gano iphone regalare hermano pequeno,positive,0.9493682384490967
7791,si ganara aifon fin usare meme ere pobre tyene ifon,negative,0.9853752851486206
7792,participo!!! toca cambiarlo,positive,0.9350513219833374
7794,mejores bromas sigo senor tienda jajaja,positive,0.9947556257247925
7796,si ganara aifon gustaria tomar fotos proceso gym jajaja,positive,0.9663434624671936
7806,volvi ganar,positive,0.9687509536743164
7807,quiero tomar fotos,positive,0.9393240213394165
7817,si gano iphone regalo mama,positive,0.9293849468231201
7819,si gano iphone regalo alguien necesite x hace falta cambio bateria doy arreglado suerte,positive,0.905973494052887
7823,vamoss,positive,0.9305838942527771
7824,si gano iphone primero haria seria suscribirme only prankedy despues rey misterio jajajaja,positive,0.9355120062828064
7825,si gano telefono regalo mama,positive,0.9439570903778076
7826,usaria iphone pa tirar facha uni tomar buenas fotos,positive,0.9078781604766846
7829,usaria iphone tomar unas buenas fotos,positive,0.9625915288925171
7833,momento gane quiero ipone,positive,0.9647548198699951
7837,si gano regalare papa,positive,0.9249764680862427
7841,tener contacto tigo,positive,0.9887274503707886
7845,tomar fotos,positive,0.9766207933425903
7853,jajajaja buena prankedy,positive,0.9904429316520691
7858,tomarme fotos jajaja,positive,0.969183623790741
7859,si gano iphone usaria promocionar negocio mejores fotos,positive,0.9664660096168518
7861,primero haria ver broma favorita prankedy,positive,0.9094945788383484
7863,primero haria seria ver youtube,positive,0.9236975312232971
7865,si gano iphone estaria feliz barbero ayudaria subir cortes telefono camara buena puedo subir contenido pagina barberia jrbbarbershop,positive,0.9808967113494873
7866,sacarme foto tanga subirla poner ojala abuelos eternos,positive,0.9666820764541626
7868,primero haria seria tomar buena foto,positive,0.9806453585624695
7871,tendria celular pantalla rota,negative,0.9711651802062988
7872,usarlo,positive,0.9788002371788025
7875,hola prankedy si ganara daria mama celular,positive,0.9367835521697998
7877,si gano iphone emocionaria iphone,positive,0.9570418000221252
7881,primero haria seria grabar cortometrajes serian mas calidad ayudaria films amo cine toda edicion,positive,0.9917925596237183
7882,descargaria whats app,positive,0.9459810256958008
7883,regalaria papa,positive,0.9759686589241028
7884,hola prankedy saludos guadalajara primero haria seria tomar fotos instalar juegos streamear hacer distintas dinamicas twitch primer live haria agradecimiento especial,positive,0.9933244585990906
7885,pondria prueba poderosisima entrada c camara trae !,positive,0.9835595488548279
7886,hagas tan corta prankedy aqui esperando chingados queden tuertos enojo! alarga joda carnal,negative,0.9723686575889587
7888,primero haria seria romper telefono actual servira xd,negative,0.9032090306282043
7889,primero haria seria cambiar chicharron jaja !suerte !,positive,0.9887205958366394
7890,nuevo iphone gustaria tomarle fotos naturaleza,positive,0.9689735174179077
7893,primero haria despues gritar emocion seria enviarte bits forma agradecimiento felicidad,positive,0.9791435599327087
7895,si gano aifon primero haria seria ver buen nopor prankedy,positive,0.9248367547988892
7896,haria emocionarme pues ponerme contento jiji,positive,0.9700223803520203
7897,vendo,positive,0.9344348907470703
7898,primero haria regalo ami esposa,positive,0.9320825934410095
7899,primero haria seria poder tomar fotos cool,positive,0.9721382260322571
7900,onda edy! primero haria seria utilizarlo tomar fotos clases practicas estudiante biologia saludos!,positive,0.9914441704750061
7906,podria filmar bendiciones echa padrecito privado domingos saludos prank !,positive,0.9887188673019409
7908,grabar bromitas jajaja,positive,0.9664507508277893
7909,compa niega si hizo corto,negative,0.9523391723632812
7910,iphone podriatrabajar mejor,positive,0.9189590215682983
7911,primero haria si gano iphone seria cambiar iphone bateria esta degradada,negative,0.9887866377830505
7913,iphone podria mandar buenas fotos tio,positive,0.9559627771377563
7915,si gano iphone usaria crear fin libro recetas comida tomar buenas fotos,positive,0.9597436785697937
7916,hola pues si gano iphone usaria uso personal trabajo requiero telefono nuevo actualizado,positive,0.926228940486908
7917,primero haria ser feliz que nunca telefono asi tan genial espero tarde vengo llegando chamba quiero ganarme telefono contigo comenzaste sorteas nunca gano nadame gustaria ganarmelo serviria mucho regalarle telefono mama,positive,0.9767990708351135
7918,primero haria si gano iphone seria sacarme buena foto jale instagram,positive,0.9502511620521545
7923,iphone usaria venderlo comprar italika,negative,0.9010688066482544
7932,yo usaria entrar only fans rey misterio,positive,0.9620876908302307
7934,regalo iphone esposa febrero,positive,0.9718538522720337
7939,quiero ganar weee,positive,0.9739624261856079
7941,jaja primero haria si gano iphone ver vez primeras partes,positive,0.9320151805877686
7945,parte favor mejor llanta hice merecer esto,positive,0.9922515749931335
7948,regalaria iphone papa cumple anos semana,positive,0.9809447526931763
7951,oye! sigo paparazzi !! primero haria seria ver tremenda joyita audiovisual jaja saludos,positive,0.9738630652427673
7952,asco we pico llanta todavia dice pico ti,negative,0.9201273918151855
7954,si gano regalo mama,positive,0.9372700452804565
7956,si gano iphone regalaria hermana cumplira anos siempre querido uno posibilidad economica regalarselo,positive,0.9484683871269226
7959,primero haria poner cancion notorious big,positive,0.9353794455528259
7962,si afortunado ganador iphone duda venderia poder organizarle fiesta anitos inolvidable hermosa hija zudikey beatriz urbina mendoza,positive,0.9899207353591919
7965,gusta mami,positive,0.9639230966567993
7970,gustaria ganarme iphone tirar cel esta jodido xd,negative,0.9422637820243835
7983,gano,positive,0.9648763537406921
7986,presumir aifon regalado,positive,0.9571389555931091
7990,vendo compro series x,positive,0.9060465097427368
7991,ver dios prankedy,positive,0.9922884106636047
7993,tomaria primer foto prankedy saludosbroo,positive,0.9577207565307617
7998,estan buenas bromas we saludos veracruz ojala gane iphone,positive,0.9850422739982605
8002,subir historia gane celular,positive,0.9779958724975586
8003,escuela ahorita necesito nuevo,positive,0.9142394661903381
8004,primero haria si gano fon llamarle toxica,negative,0.9489942193031311
8008,daria mama,positive,0.9795181155204773
8011,si ganara iphone lo dudo probabilidad usaria fines academicos serviria uni,negative,0.9010832905769348
8012,aver si gano,positive,0.9291918873786926
8018,primero haria seria ver cuevana csm buen prankedi,positive,0.9839035272598267
8021,seria poder ver partido chivas alta definicion nokia jala chido cumple sueno prankedy,positive,0.9705315828323364
8023,abrirlo,positive,0.908155620098114
8026,primero haria seria ser rappitendero,negative,0.9381816983222961
8027,si ganaria iphone venderia poder ayudar ami familia ocupa,negative,0.9237067699432373
8031,primero haria irme tomar unas fotos bien mamalonas,positive,0.9339376091957092
8033,primero haria seria tomarle foto toda familia recuerdo ano primera vez gane iphone,positive,0.9218076467514038
8034,gracias edy regalaria padre apoyado seria justo retribuirle mas,positive,0.9966179728507996
8035,doy mama,positive,0.9705535769462585
8041,saludos iztapalapa,positive,0.9939447045326233
8049,yoo,positive,0.9381515979766846
8055,encantaria tener iphone seguir conectado fon,positive,0.992315411567688
8061,primero haria ver peli,positive,0.9512047171592712
8063,primero aria ver unas porki jajajajajaja,positive,0.9862105250358582
8067,primero haria si gano iphone regalaria hermano ahorita encuentra celular espero ganar,positive,0.9669767022132874
8068,regalaria ma,positive,0.9680508375167847
8069,haria primero sera recuperar informacion asaltaron quede telefono,negative,0.9579765796661377
8072,ojale gane,positive,0.9263330101966858
8075,seguir viendo prankediuuux,positive,0.9937011003494263
8080,messi padre putanaldo mamanaldo,negative,0.9051010608673096
8086,primero q haria seria suscribirme,positive,0.9498978853225708
8101,prankedy primero haria seria tirar cochinada celular usar iphone trabajar,negative,0.9724593162536621
8103,primero haria iphone nuevo seria venderlo poder pagar universidad uu,negative,0.9417369961738586
8105,encontrar duo dinamico free jajaja,positive,0.9933584332466125
8108,imbecil esta pique pique llanta imbecil,negative,0.9813792705535889
8111,mas mejor tipo inteligencia artificial igual,positive,0.9914575219154358
8112,hago si gano subir historia ig agradecimiento foto precioso,positive,0.9842983484268188
8113,primero haria seria tomar unas buenas selfies bb,positive,0.9671480655670166
8114,si bill pendejo alguien da senales va chingar carro quedas esperar telo chingue,negative,0.932171642780304
8115,iphone seria mas insano free fire va correr poca madre juego tambien,negative,0.9359486103057861
8116,usaria disfrutarlo mil fin cambiar celular despues anos jajajaja,positive,0.9925805330276489
8117,tomar fotos chidas celular buena calidad,positive,0.9791289567947388
8119,verte dias padrino,positive,0.9921212196350098
8123,si iphone venderia poder pagar estudios uwu,negative,0.9434612989425659
8126,primero aria seria escuchar unas buenas canciones metalica primer iphone,positive,0.9833695292472839
8129,unas fotos bien chidas,positive,0.9155149459838867
8141,pasa tutorial,positive,0.9944737553596497
8143,pa regalarselo gfita,positive,0.9668163061141968
8146,si gano iphone regalo tia cumpleanos,positive,0.9333842396736145
8150,cambiaria samsung viieeeejjooooooo,positive,0.9065134525299072
8155,iphone bro,positive,0.9188892245292664
8156,ojala gane primero haria seria fresearlo jajabaja,positive,0.9301745295524597
8157,amo prankedyyyyy,positive,0.9947110414505005
8161,compro nuevo,positive,0.9771708250045776
8162,tremendo,positive,0.9391613602638245
8164,primero haria si gano iphone pues festejar jaja,positive,0.9351465702056885
8170,primerito aria seria prenderlo edy jaja luego pasar aifon traigo xd saludos aqui mexicali,positive,0.9783771634101868
8174,tener primer iphonev,positive,0.9450391530990601
8177,regalaria sobrino,positive,0.9070093035697937
8188,primero haria seria agradecerte regalo,positive,0.9940215945243835
8191,si gano iphone seria feliz jaja,positive,0.9788801074028015
8197,primero haria regalarselo esposa febrero,positive,0.9356589317321777
8204,gustaria poder hacer fotos mejores productos,positive,0.9871131777763367
8209,daria esposa ocupa tomar fotos trabajos antemano gracias,positive,0.9953657388687134
8210,primero haria agradecer suerte vender donarlo gente necesite pagar cosas casa,positive,0.9507753252983093
8214,quiero ganar iphone tener camara chida poder ser youtuber jajajjaa,positive,0.9595111608505249
8219,primero q haria seria escuchar musicaa,positive,0.9291520714759827
8223,youtube,positive,0.9137822389602661
8230,usaria iphone poder apoyarme estudios laptop iphone seria mucha ayuda!!! saludos!! mejor rey grupero jackass juntos alv!!,positive,0.9962731599807739
8231,primero haria seria darle celular mama que mas medio ano funcionar tiempo quedo celular trae ahorita traba monton llamadas veces escucha bien espero leas saludos,positive,0.9810025691986084
8232,si gano iphone usaria todo redes sociales tomar selfies pues nunca iphone pues seria muuuy cool gane,positive,0.9666916728019714
8235,basura cambiale bromas pmdjoooo,negative,0.9283370971679688
8237,darselo regalo mama,positive,0.9933985471725464
8238,holaaa,positive,0.9916744828224182
8241,jugaria,positive,0.9137035608291626
8242,aria seria darle telefono hermano ocupo mi escuela mejor,positive,0.9793643355369568
8250,si gano celular haria amo,positive,0.9873998165130615
8252,siendo sincero venderia celular necesito dinero estudios compu tambien ando vendiendo si interesa jajaja inspiras hacer realidad gusta viejon,positive,0.945279598236084
8253,primero haria seria regalarselo mama nunca dice quisiera sentir tener iphone,positive,0.906700611114502
8258,si gano iphone seria feliz!! tomaria muchas fotos pal instagram,positive,0.9797589778900146
8264,estaria chido ganarse celu pq mio bn feo xd,negative,0.9769382476806641
8265,jajajajaja,positive,0.9304071068763733
8267,si ganara iphone ocupara trabajo tareas diarias trabajo estudio pues llevo vida economicamente hablando pues tipo facilidades harias feliz tipo regalo vdd,positive,0.935150146484375
8268,primero haria seria prenderlo jaja bueno cambiar cel,positive,0.9249007105827332
8270,regalaria mama,positive,0.9813702702522278
8274,primero haria seria regalarselo mujer siempre querido,positive,0.9846166372299194
8285,tambien podria empezar subir historias equipo,positive,0.9753462672233582
8288,uso pues porfin tener iphone va durar porq ocasion robaron solo meses,negative,0.9167208075523376
8293,ver mas calidad obras arte,positive,0.9951634407043457
8296,abro only si senor prankedy patrocina,positive,0.9214268922805786
8297,haria pelicula borat,positive,0.9203487634658813
8299,encantaria grabar pequenos cortos iphone,positive,0.9937819838523865
8301,jajajaja mejores si ganaria iphone empezaria hacer bromas jajajajaja,positive,0.980048656463623
8302,primero haria seria usarlo mi escuela luego mandan archivos pesados archivos q pueden abrir amenos q computadora pues uso seria q voy andar si senal xq cobertura celular falla aveces,negative,0.9784101843833923
8305,primero haria seria pajita deliciosa iphone nuevo,positive,0.9356675744056702
8306,darle gracias usted pa iphone,positive,0.9963762164115906
8308,primero haria seria llorar felicidad tomarme fotos darte gracias iphone nunca telefono calidad,positive,0.9656246304512024
8312,si gano iphone primero hago rapo mando fotos prankedy instagram tiraria telefono que pila inchada,negative,0.9291357398033142
8313,pal jale ver mmdas v,positive,0.9769217371940613
8317,primero haria si gano iphone despues instalar whats redes sociales seria historia cromandotela,negative,0.932164192199707
8318,haria muchas cosas uhhhh jaja,positive,0.935418426990509
8319,jajajaja buenisimo,positive,0.9940880537033081
8321,aria iphone primero ponerme super feliz touch siver gb ram aria descargar todas aplicaciones ahora si,positive,0.9762261509895325
8324,estaria increible ganarme iphone primero q haria seria grabar buenos covers,positive,0.9770393967628479
8326,primero haria disfrutar camaras encanta fotografia,positive,0.9859949946403503
8327,hola bro si ganare iphone usaria mio bien qlero sigo hace anos bro favor,positive,0.9328934550285339
8329,amo prankedy minimini,positive,0.994183361530304
8335,disfrutaria depresion iphone,positive,0.9380290508270264
8338,hola prankey! queria participar sorteo iphone primero haria si ganara seria encenderlo mas gustaria hacer si ganara instalar app vibradorcosmico,positive,0.9752570390701294
8340,primero haria si iphone seria grabar broma honor,negative,0.9358533024787903
8345,si gano iphone primero haria seria aprovechar camara proyecto importante desarrollo,positive,0.9170747995376587
8346,darselo mama catorse febrero,positive,0.9472306370735168
8364,jajajajja,positive,0.9278512001037598
8366,usaria pa ver series etc,positive,0.9645806550979614
8369,si gano iphone regalo abuelitos celular,positive,0.9727798104286194
8376,fan prankedy,positive,0.9379616975784302
8378,si ganara iphone usaria grabar tutoriales lecciones mejor calidad,positive,0.9651908874511719
8381,usaria tomar unas fotos gran calidad,positive,0.9878284931182861
8384,si gano haria ver mas guapo,positive,0.9533690810203552
8386,jugaria toda saga gta xd,positive,0.9342847466468811
8387,hola prankedy primero haria iphone seria festejar darte gracias enero cumple jajaja,positive,0.9876617193222046
8388,iphone haria feliz esposa lleva tiempo pidiendome regale,positive,0.9405953288078308
8392,podria podria fin dejar samsung s cambiar fon jaja sacar unas buenas fotos,positive,0.9874684810638428
8394,gane iphone voy descargar freefire,positive,0.9757551550865173
8395,tomaria lindas picks,positive,0.9582054615020752
8399,si gano iphone seria mas feliz,positive,0.9413094520568848
8400,gg papa,positive,0.9910596013069153
8402,prankedy haria feliz esposa lleva tiempo pidiendome regale iphone espero ser ganador bro,positive,0.9811754822731018
8404,primero haria seria jugar codsito jaja,positive,0.9101848006248474
8407,usaria ver prankedy,positive,0.9845532178878784
8408,si ganara iphone seria feliz jaja,positive,0.9723231196403503
8413,fin podria traicionar android,negative,0.9532841444015503
8418,tu tambien estas bien ndjo pa wey jajajajajaja,positive,0.9900113940238953
8420,di like hijo,positive,0.9879615902900696
8422,ver gordas sexys,positive,0.9495753049850464
8423,si ganara iphone usaria regalarselo madre seria bonito ir darte gracias bro,positive,0.9905491471290588
8425,pues neta primero andar bien emocionado neta pues nivel economico darme gusto aparte pues celular basico pues esta fallando,positive,0.9222080111503601
8426,i phone cumpliria sueno conocer prankedy seria mejor recibir el jaja hablo i phone,positive,0.9743987917900085
8431,ver golosas d,positive,0.9504162073135376
8436,usare estudios universidad,positive,0.9185802340507507
8437,pongo jugar clash,positive,0.9292688965797424
8438,regalaria esposa,positive,0.9766855835914612
8440,primero haria carnal suscribirme only fans rey misterio,positive,0.9803689122200012
8442,primero haria seria darselo mama cumpleanos,positive,0.9291026592254639
8443,primero haria iphone seria ver jefisimo prankedy tambien usaria carrera universidad problemas actual celular ser foraneo comprar telefono complicado,negative,0.9403075575828552
8444,quedo aifon ama doy,positive,0.9893330335617065
8447,gustaria ganarlo regalarle familiar mala fortuna robaron usa trabajos,negative,0.9834930896759033
8449,si llegase ganar iphone utilizaria empezar subir contenido redes poder hacerme famoso d,positive,0.9131268858909607
8453,gustaria ganarme iphone escuela camaras gustan mucho,positive,0.9449408054351807
8454,usaria comenzar trabajar rappi sacar dinero extra familia saludos prankedy,positive,0.9748714566230774
8456,pondria ver jugar cod mobil!,positive,0.9895929098129272
8465,regalaria mama,positive,0.9813702702522278
8480,necesito traicionar huawei traba,negative,0.9091368913650513
8485,usaria ver skibitoilet iphone,positive,0.9260562062263489
8486,gana rey bromas pa,positive,0.9026535153388977
8488,telefono tomaria buen fotos paisajes,positive,0.9575961232185364
8490,jajaja anecdota,positive,0.9653884768486023
8492,regalaria ami mama siempre querido iphone,positive,0.9941115975379944
8493,usarlo yo traicionar android,negative,0.9879904389381409
8497,ojala gane iphone celular traba mucho,positive,0.9243469834327698
8509,si ganara emocionaria estaria feliz dejarias huella vida,positive,0.9614000916481018
8510,si ganaria iphone tomaria foto mejor amiga,positive,0.9176313877105713
8513,descargar fre fire,positive,0.9059286117553711
8514,si gano iphone primero haria seria darle gracias prankedy,positive,0.9196173548698425
8517,pasa,positive,0.9732567667961121
8518,primero haria mandarle saludo prankedy regalo webo,positive,0.9750837087631226
8519,primero haria seria agradecerselo prankedy,positive,0.9758343696594238
8520,espero ganar usaria xd,positive,0.9610510468482971
8523,fan q empezaste rifas saludos,positive,0.9803589582443237
8529,regalo novia san valentin,positive,0.9921919703483582
8533,jugar cod jaja saludos prank,positive,0.9780977964401245
8535,regalo iphone mama si gano,positive,0.9427906274795532
8536,primero haria poner unas eolicas bellacosas!!!,positive,0.9727592468261719
8539,ya estas grande mmds tu estas mas grande endejadas viejo jajajajajajajajajajajajajajajajajaja,positive,0.9247182011604309
8545,primero seria sacar unas pics bien perronas,positive,0.9260702133178711
8550,hola jove si ganara iphone chaquetearia foto bb agradecimiento regalo gracias bbe d,positive,0.9906073808670044
8553,quiero ganar xd,positive,0.9773427248001099
8554,primero haria seria darte gracias,positive,0.9873965382575989
8558,regalaria hermano,positive,0.9746670126914978
8560,hermana cumplio anos regalarle tira paro,positive,0.9220075607299805
8561,mames mejor serie bromas,positive,0.9651979804039001
8563,pa ver only k rey misterio,positive,0.9878520965576172
8568,regalo esposa doy hija !!!!,positive,0.988030731678009
8569,regalarselo senora madre,positive,0.9603747129440308
8571,si gano seria ver todas series prankedy,positive,0.9118629097938538
8573,si gano iphone podria foto fondo pantalla saludos bro,positive,0.9590245485305786
8574,estrenar iphone,positive,0.9732704162597656
8575,usaria celular escuela buena vision verdad si ayudaria bien,positive,0.977229654788971
8576,iphone podria subir historias insta cel buenas fotos,positive,0.9672835469245911
8578,pues si gano seria regalarselo hermano ano pudieron llegar reyes magos,positive,0.9368104338645935
8579,tomo foto el only,positive,0.9149064421653748
8585,primero haria escuchar rammstein,positive,0.9408631920814514
8587,empiezo carrera only fans compa,positive,0.9812650084495544
8588,primero haria venderlo tramitar licencia trabajar taxista rappi uber,negative,0.9145691990852356
8594,venderia iphone acabar escuela alv xd,negative,0.928805410861969
8595,suscribo only rey misterio,positive,0.9921733140945435
8604,si gano usaria phone regalarselo novia aniversario,positive,0.928885817527771
8605,si ganara iphone doy abuela quedo darle buen uso,positive,0.9262661337852478
8606,regalarlo papa,positive,0.9728643894195557
8608,quiero iphone ver carinosas,positive,0.9608471989631653
8609,trolear ala gente,negative,0.9793910980224609
8611,si gano iphone primero haria seria robar identidades voz ia,negative,0.9695735573768616
8612,so good,positive,0.9538064002990723
8614,yooooo yooo quiero iphone,positive,0.9083804488182068
8615,pues utilizaria escuela que mio esta feo traba,negative,0.9839202761650085
8618,si gano iphone regalaria mama,positive,0.9226085543632507
8621,darselo mama prankedy,positive,0.911747932434082
8623,quiero iphone hacer contenido porfavor amo bromas,positive,0.9664604663848877
8628,buena inteligencia artificial,positive,0.9744214415550232
8631,iphone regalaria jainita,positive,0.9203871488571167
8635,si gano iphone feliz,positive,0.9507402181625366
8639,si gano iphone usaria llamarte todas noches bb,positive,0.9131070971488953
8650,regalaria mama,positive,0.9813702702522278
8651,algobien bro,positive,0.9601963758468628
8653,si ganara iphone probablemente venderia actual telefono solventar gastos gracias seguir haciendome reir bromas jajajaja,positive,0.9778568744659424
8657,ijuesumae ganar iphone,positive,0.9574328064918518
8658,si ganara iphone pues cambiaria mas nuevo jajaja,positive,0.9275088310241699
8659,darselo ma,positive,0.9514163136482239
8663,onda bro!! pues primero haria iphone seria disfrutarlo nunca uno mas llegado motorola,positive,0.9704148769378662
8668,grande prankedy excelente contenido siempre calidad,positive,0.9951362013816833
8671,usaria tomarme muchas fotos,positive,0.9449850916862488
8674,si ganara iphone regalaria gfcita casi viene cumpleanos creo seria excelente regalo,positive,0.9777864813804626
8682,haria si gano iphone regalarselo jefa cel bien madreado hace falta cambiarlo bro jaja,positive,0.9286812543869019
8686,haria seria darselo mama regalo siempre esfuerzo ah dado ah podido mas suficiente,positive,0.970313310623169
8695,usaria iphone tomarle fotos ami serro chulo,negative,0.963171124458313
8696,aria only fans si gano iphone asi generaria aun tan grande,positive,0.9712058305740356
8703,tomarme foto,positive,0.9253565669059753
8708,hola primero haria configurarlo pa ponerle cosas cuentas fotos saludos prankedy,positive,0.9784514904022217
8713,quiero,positive,0.9677879810333252
8716,primero haria seria venderlo terminar pagar estudios,negative,0.9164848923683167
8718,ganar iphone xd,positive,0.9656751155853271
8721,duda alguna esta cuarta parte mejor si gano iphone primero haria seria tomarme fotos,positive,0.9456974864006042
8724,gano jodef,positive,0.9129118323326111
8727,si gano tomar fotos atardeceres,positive,0.938197135925293
8728,obsequiaria papa,positive,0.9942071437835693
8732,primero haria si gano seria cambiar traigo jajajajaja,positive,0.9060649871826172
8735,llevo tiempo subiendo contenido diferentes sociales sabemos anque android buena camara sube calidad realmente es asi haria usaria tratar cumplir sueno asi prankedy espero ganarlo,positive,0.987881064414978
8736,primero haria si gano iphone darle gracias tio edy jajaja saludos,positive,0.9944834113121033
8738,primero haria tomar mejores fotos negocio ventas tenis,positive,0.9537026286125183
8739,iphone contestaria llamadas vendieron vendieron bloqueado di cuenta agarraba ningun chip ninguna compania jaja c presente trabajo sabre si quedare si marcan mandara buzon,negative,0.9630448818206787
8740,primero haria ver onlyfans rey misteryo,positive,0.9391372799873352
8742,jajajaa pasas verga jajaja vieras grabado bien paketaxo jaja reia compa,positive,0.9362499117851257
8743,buen like bien merecido pal prankedy !!,positive,0.9950501322746277
8744,si gano iphone tomo foto etiqueto patron prankedy ahradecerle,negative,0.9460590481758118
8745,darselo cumpleanos hija!,positive,0.995537519454956
8746,haria seria grabar iphone alguna broma,negative,0.9770445823669434
8747,ver,positive,0.9745659828186035
8748,iphone iniciaria agencia hombres deslactosados,negative,0.9858476519584656
8751,si gano iphone hago tatuaje meme homero texto ere pobre aifon,negative,0.9915820956230164
8754,fijado gay,positive,0.93231201171875
8756,regalaria hija que quiero pondria feliz,positive,0.9919716119766235
8758,primero haria cambiarlo celular viejo actualmente estudiante foraneo ingenieria hace mucha falta grande prankedy,negative,0.9172267317771912
8761,seria regalo cumpleanos hoyyyy,positive,0.9527794122695923
8764,usaria sacarle unas buenas fotos maquetas escuela estudio arquitectura,positive,0.9726163744926453
8765,usaria trolear puros tolucos,negative,0.9736990332603455
8766,primero haria si ganara iphone venderia cel darle dinero mama,negative,0.9074897170066833
8769,ocuparia seguir grabando contenido buenos recursos,positive,0.9917330741882324
8771,quiero ganar iphone pareja puedo comprar precio saludos,positive,0.9574097394943237
8772,iphone grabaria comiendo gargajos perro moribundo,negative,0.917998731136322
8776,primero haria seria darle gracias dios,positive,0.9907269477844238
8784,si gano iphone voy ver toda saga vida salvaje prankedy,positive,0.9238148331642151
8785,intentar hacer bromas familia jajaja,positive,0.9186171889305115
8786,ocuparia hacer bromas,negative,0.9151947498321533
8789,usaria trabajar muchas funciones trabajo iphone ser mio siempre participo gano,positive,0.9644123315811157
8792,regalaria mama!,positive,0.98109370470047
8794,tomarme muchas fotos familia!,positive,0.9899215698242188
8795,grabaria cogiendo,positive,0.9379176497459412
8798,tomar fotitos jajaja,positive,0.9694785475730896
8805,importa iphone aplicacion ia usas prann????,negative,0.9347028732299805
8806,gustaria tener iphone tener primer iphone,positive,0.9155416488647461
8807,regalaria esposa trabajo,positive,0.923406183719635
8809,nuevo iphone haria broma ia tu idolo,negative,0.9481991529464722
8812,haria si gano iphone seria cambiar x tengo burlan disque existen iphones x,negative,0.9775519371032715
8814,unas fotos bien verga carrera,positive,0.9561771154403687
8819,iphone serviria trabajar gusta tomar fotos,positive,0.924079179763794
8821,ver prankedy,positive,0.9155761003494263
8837,probar camaras,positive,0.9529147744178772
8842,iphone puedo cambiarle celular papa bastante viejo! saludos toluca eddy cerca sigo anos hermano!,positive,0.9932247996330261
8853,quisiera ganar iphone ayudaria escuela jaja saludos,positive,0.9906731247901917
8854,aria primero seria mi cuela recibir tareas trabajos yamadas eslo unico mas tareas escuela buenas noches bendiciones,positive,0.9902029037475586
8855,jaja! compa si dijiste,positive,0.9083333015441895
8860,vendo,positive,0.9344348907470703
8862,acerca cumpleanos ojala gane iphone seria buen regalo,positive,0.9909808039665222
8863,ver prankedy,positive,0.9155761003494263
8866,primero haria si gano iphone tirar pinche basura iphone q sirve xd,negative,0.9745292067527771
8869,primero haria gane iphone sera checar clon,negative,0.9035362005233765
8870,escuchado buena camara gustaria tener probar camara,positive,0.984348475933075
8871,primero haria iphone venderlo,negative,0.9604227542877197
8879,usaria estudios ver bromas espectaculares pendiente redes,positive,0.9055269360542297
8885,regalarlo esposa,positive,0.9683160185813904
8890,primero haria iphone seria jugar cod tomar fotografias chidas,negative,0.9114801287651062
8892,vdd q si gano iphone aprovechare maximo vdd encantaria tener,positive,0.9926142692565918
8900,si gano primero tomo buena foto jaja,positive,0.9770002365112305
8902,aria primero iphone vendo comprarme tele nueva llevo otis tele saludos acapulco,positive,0.956316351890564
8906,llevar hijas playa tomarles sesion fotos,positive,0.9034411311149597
8907,estan mas chidos dan carro enojan weyes cgste,negative,0.9320815205574036
8913,sacaria primera foto sonriendo emocion,positive,0.9518074989318848
8916,primero hare sera ver pornhub k,positive,0.9199737906455994
8917,trabajo entro lunes,positive,0.9552916288375854
8919,quedo chido,positive,0.919439435005188
8921,iphone regalaria padre celular nuevo actualice mas celulares nuevos,positive,0.9695360064506531
8927,iphone hare primero tomar fotos gustaria tener buena camara fotos segundo haria probar rendimiento juegos seria principal,positive,0.9447984099388123
8934,estubo bueno segundo senor,positive,0.993377149105072
8936,cambiar celular que anda fallando,negative,0.9734300971031189
8937,wow que oportunidad increible! si suerte ganar iphone pensando venderlo utilizar dinero invertir acciones criptomonedas proyecto estudio gracias oportunidad buena suerte participantes,positive,0.9957754015922546
8938,participante mas,positive,0.9764007925987244
8945,tomarme foto,positive,0.9253565669059753
8948,si gano iphone hago millonario jajaja,positive,0.9500414729118347
8951,grande prankedy jajaja! pd si gano iphone primero haria seria aprender usarlo android paso xdxd,positive,0.9823262095451355
8954,usaria escuela que mio esta explotar,negative,0.9668943285942078
8955,daria iphone mama,positive,0.9119943380355835
8958,regalaria hijo hacer tareas,positive,0.9388822913169861
